,step,loss,seq_length,seed,model
0,0,0.9827150702476501,41,1337,peepLSTM
1,10,0.7517340779304504,41,1337,peepLSTM
2,20,0.7182580232620239,41,1337,peepLSTM
3,30,0.6954308152198792,41,1337,peepLSTM
4,40,0.6652989387512207,41,1337,peepLSTM
5,50,0.6227163076400757,41,1337,peepLSTM
6,60,0.6547343730926514,41,1337,peepLSTM
7,70,0.6273332238197327,41,1337,peepLSTM
8,80,0.5871721506118774,41,1337,peepLSTM
9,90,0.6673166155815125,41,1337,peepLSTM
10,100,0.6326881051063538,41,1337,peepLSTM
11,110,0.6298983097076416,41,1337,peepLSTM
12,120,0.5856589674949646,41,1337,peepLSTM
13,130,0.6179024577140808,41,1337,peepLSTM
14,140,0.6641738414764404,41,1337,peepLSTM
15,150,0.6100170612335205,41,1337,peepLSTM
16,160,0.6421748995780945,41,1337,peepLSTM
17,170,0.6299663782119751,41,1337,peepLSTM
18,180,0.6086140871047974,41,1337,peepLSTM
19,190,0.6249405145645142,41,1337,peepLSTM
20,200,0.6944085955619812,41,1337,peepLSTM
21,210,0.6382826566696167,41,1337,peepLSTM
22,220,0.6245582103729248,41,1337,peepLSTM
23,230,0.566663384437561,41,1337,peepLSTM
24,240,0.6288022398948669,41,1337,peepLSTM
25,250,0.6057237982749939,41,1337,peepLSTM
26,260,0.6121703386306763,41,1337,peepLSTM
27,270,0.5966174006462097,41,1337,peepLSTM
28,280,0.6112225651741028,41,1337,peepLSTM
29,290,0.5905919075012207,41,1337,peepLSTM
30,300,0.6174188852310181,41,1337,peepLSTM
31,310,0.6383073925971985,41,1337,peepLSTM
32,320,0.6114188432693481,41,1337,peepLSTM
33,330,0.6138405203819275,41,1337,peepLSTM
34,340,0.5812222957611084,41,1337,peepLSTM
35,350,0.5850707292556763,41,1337,peepLSTM
36,360,0.5733780264854431,41,1337,peepLSTM
37,370,0.6384944319725037,41,1337,peepLSTM
38,380,0.5789737701416016,41,1337,peepLSTM
39,390,0.6065101027488708,41,1337,peepLSTM
40,400,0.5720502734184265,41,1337,peepLSTM
41,410,0.6079205870628357,41,1337,peepLSTM
42,420,0.6136050820350647,41,1337,peepLSTM
43,430,0.6000116467475891,41,1337,peepLSTM
44,440,0.6053720116615295,41,1337,peepLSTM
45,450,0.6348060369491577,41,1337,peepLSTM
46,460,0.5607227087020874,41,1337,peepLSTM
47,470,0.5860232710838318,41,1337,peepLSTM
48,480,0.5692881345748901,41,1337,peepLSTM
49,490,0.5807982087135315,41,1337,peepLSTM
50,500,0.6385222673416138,41,1337,peepLSTM
51,510,0.5913473963737488,41,1337,peepLSTM
52,520,0.6142446398735046,41,1337,peepLSTM
53,530,0.5728087425231934,41,1337,peepLSTM
54,540,0.6238223314285278,41,1337,peepLSTM
55,550,0.6094844341278076,41,1337,peepLSTM
56,560,0.5735936760902405,41,1337,peepLSTM
57,570,0.6253196597099304,41,1337,peepLSTM
58,580,0.5816142559051514,41,1337,peepLSTM
59,590,0.5527654886245728,41,1337,peepLSTM
60,600,0.5930267572402954,41,1337,peepLSTM
61,610,0.5915791988372803,41,1337,peepLSTM
62,620,0.5795370936393738,41,1337,peepLSTM
63,630,0.5541540384292603,41,1337,peepLSTM
64,640,0.6061791777610779,41,1337,peepLSTM
65,650,0.5689448714256287,41,1337,peepLSTM
66,660,0.6126823425292969,41,1337,peepLSTM
67,670,0.6081987023353577,41,1337,peepLSTM
68,680,0.5638524889945984,41,1337,peepLSTM
69,690,0.6281599402427673,41,1337,peepLSTM
70,700,0.572134256362915,41,1337,peepLSTM
71,710,0.5693310499191284,41,1337,peepLSTM
72,720,0.5941548943519592,41,1337,peepLSTM
73,730,0.563466489315033,41,1337,peepLSTM
74,740,0.5555220246315002,41,1337,peepLSTM
75,750,0.5656370520591736,41,1337,peepLSTM
76,760,0.6488048434257507,41,1337,peepLSTM
77,770,0.5772109031677246,41,1337,peepLSTM
78,780,0.5888937711715698,41,1337,peepLSTM
79,790,0.6231274008750916,41,1337,peepLSTM
80,800,0.6038402915000916,41,1337,peepLSTM
81,810,0.5295383930206299,41,1337,peepLSTM
82,820,0.559748649597168,41,1337,peepLSTM
83,830,0.653737485408783,41,1337,peepLSTM
84,840,0.7713702321052551,41,1337,peepLSTM
85,850,0.582322895526886,41,1337,peepLSTM
86,860,0.5457326769828796,41,1337,peepLSTM
87,870,0.503359317779541,41,1337,peepLSTM
88,880,0.49321773648262024,41,1337,peepLSTM
89,890,0.5199026465415955,41,1337,peepLSTM
90,900,0.5780025720596313,41,1337,peepLSTM
91,910,0.5214625000953674,41,1337,peepLSTM
92,920,0.5604993104934692,41,1337,peepLSTM
93,930,0.5001570582389832,41,1337,peepLSTM
94,940,0.5382642149925232,41,1337,peepLSTM
95,950,0.4481191039085388,41,1337,peepLSTM
96,960,0.4358285367488861,41,1337,peepLSTM
97,970,0.41984713077545166,41,1337,peepLSTM
98,980,0.43218064308166504,41,1337,peepLSTM
99,990,0.4224742352962494,41,1337,peepLSTM
100,1000,0.41404375433921814,41,1337,peepLSTM
101,1010,0.48465925455093384,41,1337,peepLSTM
102,1020,0.6668081283569336,41,1337,peepLSTM
103,1030,0.5030984878540039,41,1337,peepLSTM
104,1040,0.4496479630470276,41,1337,peepLSTM
105,1050,0.4248540699481964,41,1337,peepLSTM
106,1060,0.4051271677017212,41,1337,peepLSTM
107,1070,0.5090742707252502,41,1337,peepLSTM
108,1080,0.4070947468280792,41,1337,peepLSTM
109,1090,0.39683231711387634,41,1337,peepLSTM
110,1100,0.38598334789276123,41,1337,peepLSTM
111,1110,0.3838227689266205,41,1337,peepLSTM
112,1120,0.4558259844779968,41,1337,peepLSTM
113,1130,0.43190187215805054,41,1337,peepLSTM
114,1140,0.3998560905456543,41,1337,peepLSTM
115,1150,0.3707320988178253,41,1337,peepLSTM
116,1160,0.3353479206562042,41,1337,peepLSTM
117,1170,0.3674885928630829,41,1337,peepLSTM
118,1180,0.3602786362171173,41,1337,peepLSTM
119,1190,0.35516783595085144,41,1337,peepLSTM
120,1200,0.4040875732898712,41,1337,peepLSTM
121,1210,0.39086827635765076,41,1337,peepLSTM
122,1220,0.34260693192481995,41,1337,peepLSTM
123,1230,0.33631330728530884,41,1337,peepLSTM
124,1240,0.31707555055618286,41,1337,peepLSTM
125,1250,0.3169858157634735,41,1337,peepLSTM
126,1260,0.4080972969532013,41,1337,peepLSTM
127,1270,0.46366575360298157,41,1337,peepLSTM
128,1280,0.3609909117221832,41,1337,peepLSTM
129,1290,0.3579065799713135,41,1337,peepLSTM
130,1300,0.67510986328125,41,1337,peepLSTM
