,step,loss,seq_length,seed,model
135,1350,0.6570134162902832,81,1337,LSTM
136,1360,0.616756021976471,81,1337,LSTM
137,1370,0.5969094038009644,81,1337,LSTM
138,1380,0.5867025852203369,81,1337,LSTM
139,1390,0.603245735168457,81,1337,LSTM
140,1400,0.6537564396858215,81,1337,LSTM
141,1410,0.6590927839279175,81,1337,LSTM
142,1420,0.6093657612800598,81,1337,LSTM
143,1430,0.5871756076812744,81,1337,LSTM
144,1440,0.6366814970970154,81,1337,LSTM
145,1450,0.5998350381851196,81,1337,LSTM
146,1460,0.5980901718139648,81,1337,LSTM
147,1470,0.6060699820518494,81,1337,LSTM
148,1480,0.6065335273742676,81,1337,LSTM
149,1490,0.5972689986228943,81,1337,LSTM
150,1500,0.6333643794059753,81,1337,LSTM
151,1510,0.6666877865791321,81,1337,LSTM
152,1520,0.5864024758338928,81,1337,LSTM
153,1530,0.5987711548805237,81,1337,LSTM
154,1540,0.6037026047706604,81,1337,LSTM
155,1550,0.5401897430419922,81,1337,LSTM
156,1560,0.5726338624954224,81,1337,LSTM
157,1570,0.5605541467666626,81,1337,LSTM
158,1580,0.5596826076507568,81,1337,LSTM
159,1590,0.5781545042991638,81,1337,LSTM
160,1600,0.6291524171829224,81,1337,LSTM
161,1610,0.6283510327339172,81,1337,LSTM
162,1620,0.6321243643760681,81,1337,LSTM
163,1630,0.6096717715263367,81,1337,LSTM
164,1640,0.6322801113128662,81,1337,LSTM
165,1650,0.6038497090339661,81,1337,LSTM
166,1660,0.611503005027771,81,1337,LSTM
167,1670,0.6674903631210327,81,1337,LSTM
168,1680,0.6389529705047607,81,1337,LSTM
169,1690,0.6444664597511292,81,1337,LSTM
170,1700,0.6400424838066101,81,1337,LSTM
171,1710,0.6247552633285522,81,1337,LSTM
172,1720,0.6276394128799438,81,1337,LSTM
173,1730,0.6530557870864868,81,1337,LSTM
174,1740,0.6318621635437012,81,1337,LSTM
175,1750,0.6157272458076477,81,1337,LSTM
176,1760,0.6303938031196594,81,1337,LSTM
177,1770,0.6837429404258728,81,1337,LSTM
178,1780,0.633186936378479,81,1337,LSTM
179,1790,0.6268397569656372,81,1337,LSTM
180,1800,0.6341798305511475,81,1337,LSTM
181,1810,0.6198375821113586,81,1337,LSTM
182,1820,0.6216776967048645,81,1337,LSTM
183,1830,0.6266374588012695,81,1337,LSTM
184,1840,0.6296960115432739,81,1337,LSTM
185,1850,0.656926691532135,81,1337,LSTM
186,1860,0.6227657198905945,81,1337,LSTM
187,1870,0.6101252436637878,81,1337,LSTM
188,1880,0.6011834740638733,81,1337,LSTM
189,1890,0.6474879384040833,81,1337,LSTM
190,1900,0.6072996854782104,81,1337,LSTM
191,1910,0.6095555424690247,81,1337,LSTM
192,1920,0.6241734623908997,81,1337,LSTM
193,1930,0.613665759563446,81,1337,LSTM
194,1940,0.6344562768936157,81,1337,LSTM
195,1950,0.5906212329864502,81,1337,LSTM
196,1960,0.5907200574874878,81,1337,LSTM
197,1970,0.6017454266548157,81,1337,LSTM
198,1980,0.636745274066925,81,1337,LSTM
199,1990,0.6429464221000671,81,1337,LSTM
200,2000,0.6276370286941528,81,1337,LSTM
201,2010,0.6226362586021423,81,1337,LSTM
202,2020,0.6343529224395752,81,1337,LSTM
203,2030,0.6139176487922668,81,1337,LSTM
204,2040,0.6267678737640381,81,1337,LSTM
205,2050,0.6470438838005066,81,1337,LSTM
206,2060,0.5803470611572266,81,1337,LSTM
207,2070,0.6676704287528992,81,1337,LSTM
208,2080,0.6343079805374146,81,1337,LSTM
209,2090,0.651313304901123,81,1337,LSTM
210,2100,0.6095526218414307,81,1337,LSTM
211,2110,0.656035304069519,81,1337,LSTM
212,2120,0.6183635592460632,81,1337,LSTM
213,2130,0.634697437286377,81,1337,LSTM
214,2140,0.6407982707023621,81,1337,LSTM
215,2150,0.5982455611228943,81,1337,LSTM
216,2160,0.6128363013267517,81,1337,LSTM
217,2170,0.6319265365600586,81,1337,LSTM
218,2180,0.6582736372947693,81,1337,LSTM
219,2190,0.6413329243659973,81,1337,LSTM
220,2200,0.6424208879470825,81,1337,LSTM
221,2210,0.6459904313087463,81,1337,LSTM
222,2220,0.6339983940124512,81,1337,LSTM
223,2230,0.6467889547348022,81,1337,LSTM
224,2240,0.6430127024650574,81,1337,LSTM
225,2250,0.6674250364303589,81,1337,LSTM
226,2260,0.6249589323997498,81,1337,LSTM
227,2270,0.6423506140708923,81,1337,LSTM
228,2280,0.6414507627487183,81,1337,LSTM
229,2290,0.6312528848648071,81,1337,LSTM
230,2300,0.6046850085258484,81,1337,LSTM
231,2310,0.5969020128250122,81,1337,LSTM
232,2320,0.6281627416610718,81,1337,LSTM
233,2330,0.6452258229255676,81,1337,LSTM
234,2340,0.5842527151107788,81,1337,LSTM
235,2350,0.6305851340293884,81,1337,LSTM
236,2360,0.6177013516426086,81,1337,LSTM
237,2370,0.6054744720458984,81,1337,LSTM
238,2380,0.6588377356529236,81,1337,LSTM
239,2390,0.5966669917106628,81,1337,LSTM
240,2400,0.6110138297080994,81,1337,LSTM
241,2410,0.6294158697128296,81,1337,LSTM
242,2420,0.5908635854721069,81,1337,LSTM
243,2430,0.6139068007469177,81,1337,LSTM
244,2440,0.6690029501914978,81,1337,LSTM
245,2450,0.6198325157165527,81,1337,LSTM
246,2460,0.6179794073104858,81,1337,LSTM
247,2470,0.6187710165977478,81,1337,LSTM
248,2480,0.6203351616859436,81,1337,LSTM
249,2490,0.6614923477172852,81,1337,LSTM
250,2500,0.6055287718772888,81,1337,LSTM
251,2510,0.5932431817054749,81,1337,LSTM
252,2520,0.6134170889854431,81,1337,LSTM
253,2530,0.6010281443595886,81,1337,LSTM
254,2540,0.5804470181465149,81,1337,LSTM
255,2550,0.6260707378387451,81,1337,LSTM
256,2560,0.6205431818962097,81,1337,LSTM
257,2570,0.6192732453346252,81,1337,LSTM
258,2580,0.6134248375892639,81,1337,LSTM
259,2590,0.6083414554595947,81,1337,LSTM
260,2600,0.5704526901245117,81,1337,LSTM
261,2610,0.5946016907691956,81,1337,LSTM
262,2620,0.6458290219306946,81,1337,LSTM
263,2630,0.5922598838806152,81,1337,LSTM
264,2640,0.5846150517463684,81,1337,LSTM
265,2650,0.5602291226387024,81,1337,LSTM
266,2660,0.561152994632721,81,1337,LSTM
267,2670,0.6471825242042542,81,1337,LSTM
268,2680,0.5974197387695312,81,1337,LSTM
269,2690,0.6025102734565735,81,1337,LSTM
270,2700,0.5390201210975647,81,1337,LSTM
271,2710,0.6363222002983093,81,1337,LSTM
272,2720,0.5371069312095642,81,1337,LSTM
273,2730,0.5523991584777832,81,1337,LSTM
274,2740,0.5733477473258972,81,1337,LSTM
275,2750,0.5066643953323364,81,1337,LSTM
276,2760,0.5113504528999329,81,1337,LSTM
277,2770,0.7154476046562195,81,1337,LSTM
278,2780,0.5592034459114075,81,1337,LSTM
279,2790,0.5217705965042114,81,1337,LSTM
280,2800,0.5001276731491089,81,1337,LSTM
281,2810,0.6352264285087585,81,1337,LSTM
282,2820,0.5243453979492188,81,1337,LSTM
283,2830,0.5020323395729065,81,1337,LSTM
284,2840,0.4711964726448059,81,1337,LSTM
285,2850,0.6959874033927917,81,1337,LSTM
286,2860,0.5256175994873047,81,1337,LSTM
287,2870,0.472072035074234,81,1337,LSTM
288,2880,0.6202039122581482,81,1337,LSTM
289,2890,0.7542034387588501,81,1337,LSTM
290,2900,0.4818260371685028,81,1337,LSTM
291,2910,0.5083703994750977,81,1337,LSTM
292,2920,0.42068716883659363,81,1337,LSTM
293,2930,0.504271388053894,81,1337,LSTM
294,2940,0.4416730999946594,81,1337,LSTM
295,2950,0.41944509744644165,81,1337,LSTM
296,2960,0.36899319291114807,81,1337,LSTM
297,2970,0.374278724193573,81,1337,LSTM
298,2980,0.4081181287765503,81,1337,LSTM
299,2990,0.33206868171691895,81,1337,LSTM
300,3000,0.26769280433654785,81,1337,LSTM
