,step,loss,seq_length,seed,model
0,0,1.109196662902832,41,1994,peepLSTM
1,10,0.7737990021705627,41,1994,peepLSTM
2,20,0.6760275959968567,41,1994,peepLSTM
3,30,0.654132068157196,41,1994,peepLSTM
4,40,0.6704546213150024,41,1994,peepLSTM
5,50,0.6544793248176575,41,1994,peepLSTM
6,60,0.5896944999694824,41,1994,peepLSTM
7,70,0.6393336653709412,41,1994,peepLSTM
8,80,0.6041325926780701,41,1994,peepLSTM
9,90,0.590222179889679,41,1994,peepLSTM
10,100,0.5812804102897644,41,1994,peepLSTM
11,110,0.6221385598182678,41,1994,peepLSTM
12,120,0.6024588346481323,41,1994,peepLSTM
13,130,0.6246592402458191,41,1994,peepLSTM
14,140,0.5834348201751709,41,1994,peepLSTM
15,150,0.592459499835968,41,1994,peepLSTM
16,160,0.6249393820762634,41,1994,peepLSTM
17,170,0.5855135321617126,41,1994,peepLSTM
18,180,0.6095970869064331,41,1994,peepLSTM
19,190,0.6048114895820618,41,1994,peepLSTM
20,200,0.5811993479728699,41,1994,peepLSTM
21,210,0.5914455652236938,41,1994,peepLSTM
22,220,0.5731260180473328,41,1994,peepLSTM
23,230,0.575690507888794,41,1994,peepLSTM
24,240,0.5498661994934082,41,1994,peepLSTM
25,250,0.5152451395988464,41,1994,peepLSTM
26,260,0.5214762687683105,41,1994,peepLSTM
27,270,0.5283184051513672,41,1994,peepLSTM
28,280,0.5466525554656982,41,1994,peepLSTM
29,290,0.6004506349563599,41,1994,peepLSTM
30,300,0.5454983711242676,41,1994,peepLSTM
31,310,0.4700656235218048,41,1994,peepLSTM
32,320,0.4865003526210785,41,1994,peepLSTM
33,330,0.5135865807533264,41,1994,peepLSTM
34,340,0.4404993951320648,41,1994,peepLSTM
35,350,0.45326942205429077,41,1994,peepLSTM
36,360,0.5402256846427917,41,1994,peepLSTM
37,370,0.4310521185398102,41,1994,peepLSTM
38,380,0.4581912159919739,41,1994,peepLSTM
39,390,0.42442819476127625,41,1994,peepLSTM
40,400,0.5178841352462769,41,1994,peepLSTM
41,410,0.662645697593689,41,1994,peepLSTM
42,420,0.42136242985725403,41,1994,peepLSTM
43,430,0.43503502011299133,41,1994,peepLSTM
44,440,0.441240131855011,41,1994,peepLSTM
45,450,0.41775327920913696,41,1994,peepLSTM
46,460,0.4291979968547821,41,1994,peepLSTM
47,470,0.3674400746822357,41,1994,peepLSTM
48,480,0.44500264525413513,41,1994,peepLSTM
49,490,0.4327661991119385,41,1994,peepLSTM
50,500,0.5335716009140015,41,1994,peepLSTM
51,510,0.5238128900527954,41,1994,peepLSTM
52,520,0.5351623296737671,41,1994,peepLSTM
