,step,loss,seq_length,seed,model
55,550,0.5796775221824646,41,1994,LSTM
56,560,0.5394917130470276,41,1994,LSTM
57,570,0.6278077960014343,41,1994,LSTM
58,580,0.5624306201934814,41,1994,LSTM
59,590,0.5355678796768188,41,1994,LSTM
60,600,0.5286878347396851,41,1994,LSTM
61,610,0.5297257900238037,41,1994,LSTM
62,620,0.4806669056415558,41,1994,LSTM
63,630,0.4933842122554779,41,1994,LSTM
64,640,0.41044238209724426,41,1994,LSTM
65,650,0.45678097009658813,41,1994,LSTM
66,660,0.40222063660621643,41,1994,LSTM
67,670,0.40530404448509216,41,1994,LSTM
68,680,0.41136419773101807,41,1994,LSTM
69,690,0.553277313709259,41,1994,LSTM
70,700,0.45946547389030457,41,1994,LSTM
71,710,0.46072742342948914,41,1994,LSTM
72,720,0.37305042147636414,41,1994,LSTM
73,730,0.4055103659629822,41,1994,LSTM
74,740,0.35754379630088806,41,1994,LSTM
75,750,0.34085002541542053,41,1994,LSTM
76,760,0.4100780785083771,41,1994,LSTM
77,770,0.4037896394729614,41,1994,LSTM
78,780,0.44902294874191284,41,1994,LSTM
79,790,0.359593003988266,41,1994,LSTM
80,800,0.6356672644615173,41,1994,LSTM
81,810,0.293775349855423,41,1994,LSTM
82,820,0.2752613127231598,41,1994,LSTM
83,830,0.39936399459838867,41,1994,LSTM
84,840,0.5448289513587952,41,1994,LSTM
85,850,0.3183259069919586,41,1994,LSTM
86,860,0.24483637511730194,41,1994,LSTM
87,870,0.23849831521511078,41,1994,LSTM
88,880,0.2554723620414734,41,1994,LSTM
89,890,0.4103919565677643,41,1994,LSTM
90,900,0.23615173995494843,41,1994,LSTM
91,910,0.49587756395339966,41,1994,LSTM
92,920,0.2563070058822632,41,1994,LSTM
93,930,0.20102070271968842,41,1994,LSTM
94,940,0.22220109403133392,41,1994,LSTM
95,950,0.24545663595199585,41,1994,LSTM
96,960,0.1807655692100525,41,1994,LSTM
97,970,0.18125618994235992,41,1994,LSTM
98,980,0.1636207103729248,41,1994,LSTM
99,990,0.2642034590244293,41,1994,LSTM
100,1000,0.1446826159954071,41,1994,LSTM
101,1010,0.20751625299453735,41,1994,LSTM
102,1020,0.24819138646125793,41,1994,LSTM
103,1030,0.2978363633155823,41,1994,LSTM
104,1040,0.14473339915275574,41,1994,LSTM
105,1050,0.14923399686813354,41,1994,LSTM
106,1060,0.13453522324562073,41,1994,LSTM
107,1070,0.1410653293132782,41,1994,LSTM
108,1080,0.09474587440490723,41,1994,LSTM
109,1090,0.1012614294886589,41,1994,LSTM
110,1100,0.2568635940551758,41,1994,LSTM
111,1110,0.13075889647006989,41,1994,LSTM
112,1120,0.12146051228046417,41,1994,LSTM
113,1130,0.10457347333431244,41,1994,LSTM
114,1140,0.0900469571352005,41,1994,LSTM
115,1150,0.09774041920900345,41,1994,LSTM
116,1160,0.06718803942203522,41,1994,LSTM
117,1170,0.1346013844013214,41,1994,LSTM
118,1180,0.05301016569137573,41,1994,LSTM
119,1190,0.08864334225654602,41,1994,LSTM
120,1200,0.05715586990118027,41,1994,LSTM
121,1210,0.07084331661462784,41,1994,LSTM
122,1220,0.0476541705429554,41,1994,LSTM
123,1230,0.053694915026426315,41,1994,LSTM
124,1240,0.04934677109122276,41,1994,LSTM
125,1250,0.08505410701036453,41,1994,LSTM
126,1260,0.0666491836309433,41,1994,LSTM
127,1270,0.04858248680830002,41,1994,LSTM
128,1280,0.062049657106399536,41,1994,LSTM
129,1290,0.0663832575082779,41,1994,LSTM
130,1300,0.18347270786762238,41,1994,LSTM
131,1310,0.04802319407463074,41,1994,LSTM
132,1320,0.18563032150268555,41,1994,LSTM
133,1330,0.06460154801607132,41,1994,LSTM
134,1340,0.20487576723098755,41,1994,LSTM
135,1350,0.05944233387708664,41,1994,LSTM
136,1360,0.06821489334106445,41,1994,LSTM
137,1370,0.03929559886455536,41,1994,LSTM
138,1380,0.036732133477926254,41,1994,LSTM
139,1390,0.02294583059847355,41,1994,LSTM
140,1400,0.11774713546037674,41,1994,LSTM
141,1410,0.038793954998254776,41,1994,LSTM
142,1420,1.0020673274993896,41,1994,LSTM
143,1430,0.048690710216760635,41,1994,LSTM
144,1440,0.0464743971824646,41,1994,LSTM
145,1450,0.023610595613718033,41,1994,LSTM
146,1460,0.04599035531282425,41,1994,LSTM
147,1470,0.021483413875102997,41,1994,LSTM
148,1480,0.016397427767515182,41,1994,LSTM
149,1490,0.013089366257190704,41,1994,LSTM
150,1500,0.01495724730193615,41,1994,LSTM
151,1510,0.02611623704433441,41,1994,LSTM
152,1520,0.013856945559382439,41,1994,LSTM
153,1530,0.009515524841845036,41,1994,LSTM
154,1540,0.016246406361460686,41,1994,LSTM
155,1550,0.021563757210969925,41,1994,LSTM
156,1560,0.011119505390524864,41,1994,LSTM
157,1570,0.017895342782139778,41,1994,LSTM
158,1580,0.012034188024699688,41,1994,LSTM
159,1590,0.009455306455492973,41,1994,LSTM
160,1600,0.008614781312644482,41,1994,LSTM
161,1610,0.012154562398791313,41,1994,LSTM
162,1620,0.00927804596722126,41,1994,LSTM
163,1630,0.010532831773161888,41,1994,LSTM
164,1640,0.011544987559318542,41,1994,LSTM
165,1650,0.009755975566804409,41,1994,LSTM
166,1660,0.026596836745738983,41,1994,LSTM
167,1670,0.013929732143878937,41,1994,LSTM
168,1680,0.015017255209386349,41,1994,LSTM
169,1690,0.44774413108825684,41,1994,LSTM
170,1700,0.008926112204790115,41,1994,LSTM
171,1710,0.010640176013112068,41,1994,LSTM
172,1720,0.009915469214320183,41,1994,LSTM
173,1730,0.009569420479238033,41,1994,LSTM
174,1740,0.010447395965456963,41,1994,LSTM
175,1750,0.00460068928077817,41,1994,LSTM
176,1760,0.0059273941442370415,41,1994,LSTM
177,1770,0.0061011300422251225,41,1994,LSTM
178,1780,0.012680401094257832,41,1994,LSTM
179,1790,0.0043678744696080685,41,1994,LSTM
180,1800,0.00896490179002285,41,1994,LSTM
181,1810,0.003981451969593763,41,1994,LSTM
182,1820,0.016807539388537407,41,1994,LSTM
183,1830,0.022674838081002235,41,1994,LSTM
184,1840,0.007643240969628096,41,1994,LSTM
185,1850,0.008077478967607021,41,1994,LSTM
186,1860,0.015454508364200592,41,1994,LSTM
187,1870,0.042553458362817764,41,1994,LSTM
188,1880,0.0042395638301968575,41,1994,LSTM
189,1890,0.004404141567647457,41,1994,LSTM
190,1900,0.005861721932888031,41,1994,LSTM
191,1910,0.016022050753235817,41,1994,LSTM
192,1920,0.02376689203083515,41,1994,LSTM
193,1930,0.004400931298732758,41,1994,LSTM
194,1940,0.005033101420849562,41,1994,LSTM
195,1950,0.047242552042007446,41,1994,LSTM
196,1960,0.01004744041711092,41,1994,LSTM
197,1970,0.004306470043957233,41,1994,LSTM
198,1980,0.005643203388899565,41,1994,LSTM
199,1990,0.003500322112813592,41,1994,LSTM
200,2000,0.003556776326149702,41,1994,LSTM
201,2010,0.0032271305099129677,41,1994,LSTM
202,2020,0.003789392067119479,41,1994,LSTM
203,2030,0.004219316877424717,41,1994,LSTM
204,2040,0.004575068596750498,41,1994,LSTM
205,2050,0.003741153050214052,41,1994,LSTM
206,2060,0.0021995867136865854,41,1994,LSTM
207,2070,0.0029730559326708317,41,1994,LSTM
208,2080,0.005384435877203941,41,1994,LSTM
209,2090,0.0023151342757046223,41,1994,LSTM
210,2100,0.004301705863326788,41,1994,LSTM
211,2110,0.0030596894212067127,41,1994,LSTM
212,2120,0.005468854680657387,41,1994,LSTM
213,2130,0.0047136940993368626,41,1994,LSTM
214,2140,0.005067097023129463,41,1994,LSTM
215,2150,0.005225093103945255,41,1994,LSTM
216,2160,0.002527152420952916,41,1994,LSTM
217,2170,0.0026919273659586906,41,1994,LSTM
218,2180,0.0022043725475668907,41,1994,LSTM
219,2190,0.0028203874826431274,41,1994,LSTM
220,2200,0.002481247764080763,41,1994,LSTM
221,2210,0.030782761052250862,41,1994,LSTM
222,2220,0.003498859005048871,41,1994,LSTM
223,2230,0.0034097228199243546,41,1994,LSTM
224,2240,0.0026145437732338905,41,1994,LSTM
225,2250,0.0034016529098153114,41,1994,LSTM
226,2260,0.0020811448339372873,41,1994,LSTM
227,2270,0.003185657551512122,41,1994,LSTM
228,2280,0.0019377508433535695,41,1994,LSTM
229,2290,0.002653648843988776,41,1994,LSTM
230,2300,0.0039265393279492855,41,1994,LSTM
231,2310,0.0019561643712222576,41,1994,LSTM
232,2320,0.0028698183596134186,41,1994,LSTM
233,2330,0.0035780849866569042,41,1994,LSTM
234,2340,0.0018644961528480053,41,1994,LSTM
235,2350,0.001503429259173572,41,1994,LSTM
236,2360,0.0021033925004303455,41,1994,LSTM
237,2370,0.0016092595178633928,41,1994,LSTM
238,2380,0.0013616065261885524,41,1994,LSTM
239,2390,0.001915422617457807,41,1994,LSTM
240,2400,0.0018804729916155338,41,1994,LSTM
241,2410,0.006258542183786631,41,1994,LSTM
242,2420,0.026531776413321495,41,1994,LSTM
243,2430,0.003309265710413456,41,1994,LSTM
244,2440,0.0016550837317481637,41,1994,LSTM
245,2450,0.004238195717334747,41,1994,LSTM
246,2460,0.0029985629953444004,41,1994,LSTM
247,2470,0.001484251581132412,41,1994,LSTM
248,2480,0.003449080279096961,41,1994,LSTM
249,2490,0.0032856042962521315,41,1994,LSTM
250,2500,0.00161038211081177,41,1994,LSTM
251,2510,0.0014198936987668276,41,1994,LSTM
252,2520,0.0013145098928362131,41,1994,LSTM
253,2530,0.00526515394449234,41,1994,LSTM
254,2540,0.005419196095317602,41,1994,LSTM
255,2550,0.001601856085471809,41,1994,LSTM
256,2560,0.0035946290008723736,41,1994,LSTM
257,2570,0.0016216005897149444,41,1994,LSTM
258,2580,0.002746549202129245,41,1994,LSTM
259,2590,0.01270906999707222,41,1994,LSTM
260,2600,0.002092028269544244,41,1994,LSTM
261,2610,0.06372436136007309,41,1994,LSTM
262,2620,0.001947034732438624,41,1994,LSTM
263,2630,0.0032085953280329704,41,1994,LSTM
264,2640,0.0014089964097365737,41,1994,LSTM
265,2650,0.0015361116966232657,41,1994,LSTM
266,2660,0.001971232006326318,41,1994,LSTM
267,2670,0.0011685126228258014,41,1994,LSTM
268,2680,0.0013356638373807073,41,1994,LSTM
269,2690,0.0012572197010740638,41,1994,LSTM
270,2700,0.001276794821023941,41,1994,LSTM
271,2710,0.0009486633935011923,41,1994,LSTM
272,2720,0.0012285509146749973,41,1994,LSTM
273,2730,0.003086361801251769,41,1994,LSTM
274,2740,0.0010525796096771955,41,1994,LSTM
275,2750,0.0015104996273294091,41,1994,LSTM
276,2760,0.0008945263689383864,41,1994,LSTM
277,2770,0.00157287553884089,41,1994,LSTM
278,2780,0.00257143285125494,41,1994,LSTM
279,2790,0.0008999649435281754,41,1994,LSTM
280,2800,0.0012030090438202024,41,1994,LSTM
281,2810,0.000842443376313895,41,1994,LSTM
282,2820,0.0012257036287337542,41,1994,LSTM
283,2830,0.000828813121188432,41,1994,LSTM
284,2840,0.000795131956692785,41,1994,LSTM
285,2850,0.0009457977139391005,41,1994,LSTM
286,2860,0.0009216186590492725,41,1994,LSTM
287,2870,0.000904159969650209,41,1994,LSTM
288,2880,0.0012088385410606861,41,1994,LSTM
289,2890,0.0014572676736861467,41,1994,LSTM
290,2900,0.000783173309173435,41,1994,LSTM
291,2910,0.0014210243243724108,41,1994,LSTM
292,2920,0.0007393199484795332,41,1994,LSTM
293,2930,0.0009488556534051895,41,1994,LSTM
294,2940,0.0006356080994009972,41,1994,LSTM
295,2950,0.0007316211122088134,41,1994,LSTM
296,2960,0.000960059289354831,41,1994,LSTM
297,2970,0.0014015657361596823,41,1994,LSTM
298,2980,0.0007005802472122014,41,1994,LSTM
299,2990,0.0009008573833853006,41,1994,LSTM
300,3000,0.0006982635241001844,41,1994,LSTM
