,step,loss,seq_length,seed,model
61,610,0.6714058518409729,41,42,peepLSTM
62,620,0.6037480235099792,41,42,peepLSTM
63,630,0.6034483313560486,41,42,peepLSTM
64,640,0.6119345426559448,41,42,peepLSTM
65,650,0.5606558918952942,41,42,peepLSTM
66,660,0.5905352234840393,41,42,peepLSTM
67,670,0.6046826839447021,41,42,peepLSTM
68,680,0.622025191783905,41,42,peepLSTM
69,690,0.5750733017921448,41,42,peepLSTM
70,700,0.5666863918304443,41,42,peepLSTM
71,710,0.5951040387153625,41,42,peepLSTM
72,720,0.5744731426239014,41,42,peepLSTM
73,730,0.5807660818099976,41,42,peepLSTM
74,740,0.5954918265342712,41,42,peepLSTM
75,750,0.6598303318023682,41,42,peepLSTM
76,760,0.5428253412246704,41,42,peepLSTM
77,770,0.5527371168136597,41,42,peepLSTM
78,780,0.5932860374450684,41,42,peepLSTM
79,790,0.5563026666641235,41,42,peepLSTM
80,800,0.5435351729393005,41,42,peepLSTM
81,810,0.5267502069473267,41,42,peepLSTM
82,820,0.5664921402931213,41,42,peepLSTM
83,830,0.5722416043281555,41,42,peepLSTM
84,840,0.5339617729187012,41,42,peepLSTM
85,850,0.5404174327850342,41,42,peepLSTM
86,860,0.545936644077301,41,42,peepLSTM
87,870,0.5551145076751709,41,42,peepLSTM
88,880,0.5407292246818542,41,42,peepLSTM
89,890,0.5236337184906006,41,42,peepLSTM
90,900,0.5006948113441467,41,42,peepLSTM
91,910,0.5320569276809692,41,42,peepLSTM
92,920,0.5456212162971497,41,42,peepLSTM
93,930,0.4659837484359741,41,42,peepLSTM
94,940,0.49189916253089905,41,42,peepLSTM
95,950,0.5115047693252563,41,42,peepLSTM
96,960,0.48336929082870483,41,42,peepLSTM
97,970,0.5069140195846558,41,42,peepLSTM
98,980,0.4709937274456024,41,42,peepLSTM
99,990,0.5116248726844788,41,42,peepLSTM
100,1000,0.5141304731369019,41,42,peepLSTM
101,1010,0.5202631950378418,41,42,peepLSTM
102,1020,0.4477396607398987,41,42,peepLSTM
103,1030,0.4911048412322998,41,42,peepLSTM
104,1040,0.47493332624435425,41,42,peepLSTM
105,1050,0.45879507064819336,41,42,peepLSTM
106,1060,0.41571107506752014,41,42,peepLSTM
107,1070,0.4444826543331146,41,42,peepLSTM
108,1080,0.4456068277359009,41,42,peepLSTM
109,1090,0.4330900311470032,41,42,peepLSTM
110,1100,0.4308319091796875,41,42,peepLSTM
111,1110,0.5009046792984009,41,42,peepLSTM
112,1120,0.5340815186500549,41,42,peepLSTM
113,1130,0.38527363538742065,41,42,peepLSTM
114,1140,0.4348207116127014,41,42,peepLSTM
115,1150,0.4189121127128601,41,42,peepLSTM
116,1160,0.4144386649131775,41,42,peepLSTM
117,1170,0.38256675004959106,41,42,peepLSTM
118,1180,0.42827802896499634,41,42,peepLSTM
119,1190,0.4362906217575073,41,42,peepLSTM
120,1200,0.42924392223358154,41,42,peepLSTM
121,1210,0.4182901978492737,41,42,peepLSTM
122,1220,0.4056350588798523,41,42,peepLSTM
123,1230,0.36593979597091675,41,42,peepLSTM
124,1240,0.40204477310180664,41,42,peepLSTM
125,1250,0.4594603180885315,41,42,peepLSTM
126,1260,0.40357381105422974,41,42,peepLSTM
127,1270,0.3813836872577667,41,42,peepLSTM
128,1280,0.36693108081817627,41,42,peepLSTM
129,1290,0.4046030640602112,41,42,peepLSTM
130,1300,0.39575493335723877,41,42,peepLSTM
131,1310,0.4319456219673157,41,42,peepLSTM
132,1320,0.34146150946617126,41,42,peepLSTM
133,1330,0.45400333404541016,41,42,peepLSTM
134,1340,0.39511391520500183,41,42,peepLSTM
135,1350,0.3940974473953247,41,42,peepLSTM
136,1360,0.3394080102443695,41,42,peepLSTM
137,1370,0.3587340712547302,41,42,peepLSTM
138,1380,0.34452542662620544,41,42,peepLSTM
139,1390,0.35867857933044434,41,42,peepLSTM
140,1400,0.35409367084503174,41,42,peepLSTM
141,1410,0.3976242244243622,41,42,peepLSTM
142,1420,0.4147479832172394,41,42,peepLSTM
143,1430,0.3543151617050171,41,42,peepLSTM
144,1440,0.4351070523262024,41,42,peepLSTM
145,1450,0.43680647015571594,41,42,peepLSTM
146,1460,0.35125985741615295,41,42,peepLSTM
147,1470,0.33942487835884094,41,42,peepLSTM
148,1480,0.3221476078033447,41,42,peepLSTM
149,1490,0.32579270005226135,41,42,peepLSTM
150,1500,0.3421037495136261,41,42,peepLSTM
151,1510,0.31523582339286804,41,42,peepLSTM
152,1520,0.3398885428905487,41,42,peepLSTM
153,1530,0.29491376876831055,41,42,peepLSTM
154,1540,0.4297242760658264,41,42,peepLSTM
155,1550,0.3240905702114105,41,42,peepLSTM
156,1560,0.3262385129928589,41,42,peepLSTM
157,1570,0.4931708872318268,41,42,peepLSTM
158,1580,0.4124816358089447,41,42,peepLSTM
159,1590,0.28220856189727783,41,42,peepLSTM
160,1600,0.32907670736312866,41,42,peepLSTM
161,1610,0.3200604021549225,41,42,peepLSTM
162,1620,0.2743281424045563,41,42,peepLSTM
163,1630,0.30711373686790466,41,42,peepLSTM
164,1640,0.36921724677085876,41,42,peepLSTM
165,1650,0.3222329914569855,41,42,peepLSTM
166,1660,0.30143851041793823,41,42,peepLSTM
167,1670,0.3277980387210846,41,42,peepLSTM
168,1680,0.28636065125465393,41,42,peepLSTM
169,1690,0.22839176654815674,41,42,peepLSTM
170,1700,0.29518017172813416,41,42,peepLSTM
171,1710,0.2729470133781433,41,42,peepLSTM
172,1720,0.24021285772323608,41,42,peepLSTM
173,1730,0.24398063123226166,41,42,peepLSTM
174,1740,0.2823164761066437,41,42,peepLSTM
175,1750,0.23405566811561584,41,42,peepLSTM
176,1760,0.2651938199996948,41,42,peepLSTM
177,1770,0.3347390592098236,41,42,peepLSTM
178,1780,0.22845345735549927,41,42,peepLSTM
179,1790,0.3781668245792389,41,42,peepLSTM
180,1800,0.33412209153175354,41,42,peepLSTM
181,1810,0.28111129999160767,41,42,peepLSTM
182,1820,0.3095081150531769,41,42,peepLSTM
183,1830,0.25839468836784363,41,42,peepLSTM
184,1840,0.26242125034332275,41,42,peepLSTM
185,1850,0.24498751759529114,41,42,peepLSTM
186,1860,0.31993770599365234,41,42,peepLSTM
187,1870,0.2888268232345581,41,42,peepLSTM
188,1880,0.2812357544898987,41,42,peepLSTM
189,1890,0.23496030271053314,41,42,peepLSTM
190,1900,0.23697543144226074,41,42,peepLSTM
191,1910,0.22053153812885284,41,42,peepLSTM
192,1920,0.2610713243484497,41,42,peepLSTM
193,1930,0.22715449333190918,41,42,peepLSTM
194,1940,0.22570450603961945,41,42,peepLSTM
195,1950,0.29400011897087097,41,42,peepLSTM
196,1960,0.24602098762989044,41,42,peepLSTM
197,1970,0.2809489667415619,41,42,peepLSTM
198,1980,0.1887974888086319,41,42,peepLSTM
199,1990,0.23658989369869232,41,42,peepLSTM
200,2000,0.30564236640930176,41,42,peepLSTM
201,2010,0.28896892070770264,41,42,peepLSTM
202,2020,0.18530872464179993,41,42,peepLSTM
203,2030,0.24354159832000732,41,42,peepLSTM
204,2040,0.22750957310199738,41,42,peepLSTM
205,2050,0.17967310547828674,41,42,peepLSTM
206,2060,0.32440558075904846,41,42,peepLSTM
207,2070,0.25649985671043396,41,42,peepLSTM
208,2080,0.24855804443359375,41,42,peepLSTM
209,2090,0.27875417470932007,41,42,peepLSTM
210,2100,0.2346012443304062,41,42,peepLSTM
211,2110,0.22734592854976654,41,42,peepLSTM
212,2120,0.24164940416812897,41,42,peepLSTM
213,2130,0.21068315207958221,41,42,peepLSTM
214,2140,0.17053912580013275,41,42,peepLSTM
215,2150,0.192469522356987,41,42,peepLSTM
216,2160,0.19631755352020264,41,42,peepLSTM
217,2170,0.19563959538936615,41,42,peepLSTM
218,2180,0.21283204853534698,41,42,peepLSTM
219,2190,0.22410517930984497,41,42,peepLSTM
220,2200,0.2262398600578308,41,42,peepLSTM
221,2210,0.22725966572761536,41,42,peepLSTM
222,2220,0.2509397566318512,41,42,peepLSTM
223,2230,0.2568001449108124,41,42,peepLSTM
224,2240,0.2093103975057602,41,42,peepLSTM
225,2250,0.1677429974079132,41,42,peepLSTM
226,2260,0.14571690559387207,41,42,peepLSTM
227,2270,0.1884981393814087,41,42,peepLSTM
228,2280,0.19532962143421173,41,42,peepLSTM
229,2290,0.34025275707244873,41,42,peepLSTM
230,2300,0.15604233741760254,41,42,peepLSTM
231,2310,0.1948736608028412,41,42,peepLSTM
232,2320,0.1248713880777359,41,42,peepLSTM
233,2330,0.23301252722740173,41,42,peepLSTM
234,2340,0.20318503677845,41,42,peepLSTM
235,2350,0.2514107823371887,41,42,peepLSTM
236,2360,0.18867182731628418,41,42,peepLSTM
237,2370,0.23219162225723267,41,42,peepLSTM
238,2380,0.1751033365726471,41,42,peepLSTM
239,2390,0.22554048895835876,41,42,peepLSTM
240,2400,0.13565558195114136,41,42,peepLSTM
241,2410,0.13542786240577698,41,42,peepLSTM
242,2420,0.14584703743457794,41,42,peepLSTM
243,2430,0.13438288867473602,41,42,peepLSTM
244,2440,0.13800933957099915,41,42,peepLSTM
245,2450,0.1794195920228958,41,42,peepLSTM
246,2460,0.15008680522441864,41,42,peepLSTM
247,2470,0.16252602636814117,41,42,peepLSTM
248,2480,0.29735153913497925,41,42,peepLSTM
249,2490,0.14294816553592682,41,42,peepLSTM
250,2500,0.13691774010658264,41,42,peepLSTM
251,2510,0.14596199989318848,41,42,peepLSTM
252,2520,0.16087834537029266,41,42,peepLSTM
253,2530,0.21289841830730438,41,42,peepLSTM
254,2540,0.25213325023651123,41,42,peepLSTM
255,2550,0.12688244879245758,41,42,peepLSTM
256,2560,0.10583967715501785,41,42,peepLSTM
257,2570,0.16030338406562805,41,42,peepLSTM
258,2580,0.17766334116458893,41,42,peepLSTM
259,2590,0.14068666100502014,41,42,peepLSTM
260,2600,0.2384798228740692,41,42,peepLSTM
261,2610,0.11784150451421738,41,42,peepLSTM
262,2620,0.15810245275497437,41,42,peepLSTM
263,2630,0.18314018845558167,41,42,peepLSTM
264,2640,0.1549486517906189,41,42,peepLSTM
265,2650,0.17019261419773102,41,42,peepLSTM
266,2660,0.18327879905700684,41,42,peepLSTM
267,2670,0.1218990683555603,41,42,peepLSTM
268,2680,0.15144073963165283,41,42,peepLSTM
269,2690,0.13083626329898834,41,42,peepLSTM
270,2700,0.1272285431623459,41,42,peepLSTM
271,2710,0.2463310956954956,41,42,peepLSTM
272,2720,0.1576513648033142,41,42,peepLSTM
273,2730,0.15608856081962585,41,42,peepLSTM
274,2740,0.12338686734437943,41,42,peepLSTM
275,2750,0.10759926587343216,41,42,peepLSTM
276,2760,0.14915359020233154,41,42,peepLSTM
277,2770,0.16089601814746857,41,42,peepLSTM
278,2780,0.16929854452610016,41,42,peepLSTM
279,2790,0.20247742533683777,41,42,peepLSTM
280,2800,0.12323431670665741,41,42,peepLSTM
281,2810,0.12082511931657791,41,42,peepLSTM
282,2820,0.10177817195653915,41,42,peepLSTM
283,2830,0.15257954597473145,41,42,peepLSTM
284,2840,0.11844649165868759,41,42,peepLSTM
285,2850,0.11207707971334457,41,42,peepLSTM
286,2860,0.12852834165096283,41,42,peepLSTM
287,2870,0.10547636449337006,41,42,peepLSTM
288,2880,0.12249711155891418,41,42,peepLSTM
289,2890,0.12074115872383118,41,42,peepLSTM
290,2900,0.08997762948274612,41,42,peepLSTM
291,2910,0.13961713016033173,41,42,peepLSTM
292,2920,0.13257069885730743,41,42,peepLSTM
293,2930,0.1661505550146103,41,42,peepLSTM
294,2940,0.11956708133220673,41,42,peepLSTM
295,2950,0.08533652126789093,41,42,peepLSTM
296,2960,0.09665253758430481,41,42,peepLSTM
297,2970,0.12830603122711182,41,42,peepLSTM
298,2980,0.1134696677327156,41,42,peepLSTM
299,2990,0.13284863531589508,41,42,peepLSTM
300,3000,0.09383343160152435,41,42,peepLSTM
