,step,loss,seq_length,seed,model
42,420,0.6205695867538452,81,1994,peepLSTM
43,430,0.5678883790969849,81,1994,peepLSTM
44,440,0.5871192216873169,81,1994,peepLSTM
45,450,0.6283106803894043,81,1994,peepLSTM
46,460,0.6097084283828735,81,1994,peepLSTM
47,470,0.6050922274589539,81,1994,peepLSTM
48,480,0.5705918073654175,81,1994,peepLSTM
49,490,0.5484119057655334,81,1994,peepLSTM
50,500,0.5734987854957581,81,1994,peepLSTM
51,510,0.5606611967086792,81,1994,peepLSTM
52,520,0.5710378885269165,81,1994,peepLSTM
53,530,0.6004382371902466,81,1994,peepLSTM
54,540,0.5937498807907104,81,1994,peepLSTM
55,550,0.5427356958389282,81,1994,peepLSTM
56,560,0.5557513236999512,81,1994,peepLSTM
57,570,0.5644885897636414,81,1994,peepLSTM
58,580,0.5783145427703857,81,1994,peepLSTM
59,590,0.5654115080833435,81,1994,peepLSTM
60,600,0.5374791622161865,81,1994,peepLSTM
61,610,0.502752959728241,81,1994,peepLSTM
62,620,0.5871416330337524,81,1994,peepLSTM
63,630,0.48063212633132935,81,1994,peepLSTM
64,640,0.6040959358215332,81,1994,peepLSTM
65,650,0.6173398494720459,81,1994,peepLSTM
66,660,0.5409642457962036,81,1994,peepLSTM
67,670,0.460845023393631,81,1994,peepLSTM
68,680,0.5534101724624634,81,1994,peepLSTM
69,690,0.5188697576522827,81,1994,peepLSTM
70,700,0.5365703105926514,81,1994,peepLSTM
71,710,0.5323237776756287,81,1994,peepLSTM
72,720,0.5082352161407471,81,1994,peepLSTM
73,730,0.5732292532920837,81,1994,peepLSTM
74,740,0.527026355266571,81,1994,peepLSTM
75,750,0.49632927775382996,81,1994,peepLSTM
76,760,0.5717636942863464,81,1994,peepLSTM
77,770,0.590454638004303,81,1994,peepLSTM
78,780,0.5126018524169922,81,1994,peepLSTM
79,790,0.6335718035697937,81,1994,peepLSTM
80,800,0.499980092048645,81,1994,peepLSTM
81,810,0.4718426465988159,81,1994,peepLSTM
82,820,0.5447826385498047,81,1994,peepLSTM
83,830,0.5104276537895203,81,1994,peepLSTM
84,840,0.463327556848526,81,1994,peepLSTM
85,850,0.423653781414032,81,1994,peepLSTM
86,860,0.43535101413726807,81,1994,peepLSTM
87,870,0.44847068190574646,81,1994,peepLSTM
88,880,0.5269778966903687,81,1994,peepLSTM
89,890,0.5496171116828918,81,1994,peepLSTM
90,900,0.4549708664417267,81,1994,peepLSTM
91,910,0.6801177263259888,81,1994,peepLSTM
92,920,0.543527364730835,81,1994,peepLSTM
93,930,0.5153846144676208,81,1994,peepLSTM
94,940,0.41517937183380127,81,1994,peepLSTM
95,950,0.6483497023582458,81,1994,peepLSTM
96,960,0.38651975989341736,81,1994,peepLSTM
97,970,0.5011053681373596,81,1994,peepLSTM
98,980,0.5152955651283264,81,1994,peepLSTM
99,990,0.49275490641593933,81,1994,peepLSTM
100,1000,0.5081959962844849,81,1994,peepLSTM
101,1010,0.5224215984344482,81,1994,peepLSTM
102,1020,0.4166387915611267,81,1994,peepLSTM
103,1030,0.41186806559562683,81,1994,peepLSTM
104,1040,0.407463401556015,81,1994,peepLSTM
105,1050,0.3581661283969879,81,1994,peepLSTM
106,1060,0.42647698521614075,81,1994,peepLSTM
107,1070,0.3881012797355652,81,1994,peepLSTM
108,1080,0.42407745122909546,81,1994,peepLSTM
109,1090,0.35259246826171875,81,1994,peepLSTM
110,1100,0.4329965114593506,81,1994,peepLSTM
111,1110,0.4408097565174103,81,1994,peepLSTM
112,1120,0.4852463901042938,81,1994,peepLSTM
113,1130,0.3870279788970947,81,1994,peepLSTM
114,1140,0.3515350818634033,81,1994,peepLSTM
115,1150,0.6152039170265198,81,1994,peepLSTM
116,1160,0.3433634042739868,81,1994,peepLSTM
117,1170,0.39155489206314087,81,1994,peepLSTM
118,1180,0.3532535433769226,81,1994,peepLSTM
119,1190,0.3543936014175415,81,1994,peepLSTM
120,1200,0.33307185769081116,81,1994,peepLSTM
121,1210,0.4262903034687042,81,1994,peepLSTM
122,1220,0.46250852942466736,81,1994,peepLSTM
123,1230,0.3077186942100525,81,1994,peepLSTM
124,1240,0.350740909576416,81,1994,peepLSTM
125,1250,0.43752822279930115,81,1994,peepLSTM
126,1260,0.41150832176208496,81,1994,peepLSTM
127,1270,0.4012623429298401,81,1994,peepLSTM
128,1280,0.42050743103027344,81,1994,peepLSTM
129,1290,0.372825562953949,81,1994,peepLSTM
130,1300,0.40271273255348206,81,1994,peepLSTM
131,1310,0.3268485367298126,81,1994,peepLSTM
132,1320,0.47763824462890625,81,1994,peepLSTM
133,1330,0.4210677146911621,81,1994,peepLSTM
134,1340,0.3194984197616577,81,1994,peepLSTM
135,1350,0.2982129752635956,81,1994,peepLSTM
136,1360,0.33901703357696533,81,1994,peepLSTM
137,1370,0.296814888715744,81,1994,peepLSTM
138,1380,0.3182899057865143,81,1994,peepLSTM
139,1390,0.3307255804538727,81,1994,peepLSTM
140,1400,0.3846711814403534,81,1994,peepLSTM
141,1410,0.37016040086746216,81,1994,peepLSTM
142,1420,0.35918286442756653,81,1994,peepLSTM
143,1430,0.34617874026298523,81,1994,peepLSTM
144,1440,0.3710058927536011,81,1994,peepLSTM
145,1450,0.33892643451690674,81,1994,peepLSTM
146,1460,0.31509310007095337,81,1994,peepLSTM
147,1470,0.6350316405296326,81,1994,peepLSTM
148,1480,0.33918532729148865,81,1994,peepLSTM
149,1490,0.2859814763069153,81,1994,peepLSTM
150,1500,0.27090856432914734,81,1994,peepLSTM
151,1510,0.3006678819656372,81,1994,peepLSTM
152,1520,0.28965646028518677,81,1994,peepLSTM
153,1530,0.44070810079574585,81,1994,peepLSTM
154,1540,0.33216336369514465,81,1994,peepLSTM
155,1550,0.28010350465774536,81,1994,peepLSTM
156,1560,0.34221309423446655,81,1994,peepLSTM
157,1570,0.32572612166404724,81,1994,peepLSTM
158,1580,0.3785812258720398,81,1994,peepLSTM
159,1590,0.27080750465393066,81,1994,peepLSTM
160,1600,0.5043179392814636,81,1994,peepLSTM
161,1610,0.38199883699417114,81,1994,peepLSTM
162,1620,0.3376757800579071,81,1994,peepLSTM
163,1630,0.33815574645996094,81,1994,peepLSTM
164,1640,0.3037291169166565,81,1994,peepLSTM
165,1650,0.31656414270401,81,1994,peepLSTM
166,1660,0.2902829051017761,81,1994,peepLSTM
167,1670,0.3059869110584259,81,1994,peepLSTM
168,1680,0.2844034433364868,81,1994,peepLSTM
169,1690,0.3075123429298401,81,1994,peepLSTM
170,1700,0.34969982504844666,81,1994,peepLSTM
171,1710,0.414172887802124,81,1994,peepLSTM
172,1720,0.2653346061706543,81,1994,peepLSTM
173,1730,0.33700183033943176,81,1994,peepLSTM
174,1740,0.3235255479812622,81,1994,peepLSTM
175,1750,0.2809971868991852,81,1994,peepLSTM
176,1760,0.2542394995689392,81,1994,peepLSTM
177,1770,0.2974001169204712,81,1994,peepLSTM
178,1780,0.3097587823867798,81,1994,peepLSTM
179,1790,0.34217721223831177,81,1994,peepLSTM
180,1800,0.33791571855545044,81,1994,peepLSTM
181,1810,0.23518750071525574,81,1994,peepLSTM
182,1820,0.31754374504089355,81,1994,peepLSTM
183,1830,0.3637702763080597,81,1994,peepLSTM
184,1840,0.3192597031593323,81,1994,peepLSTM
185,1850,0.41039222478866577,81,1994,peepLSTM
186,1860,0.30493995547294617,81,1994,peepLSTM
187,1870,0.5405192971229553,81,1994,peepLSTM
188,1880,0.2541636824607849,81,1994,peepLSTM
189,1890,0.34750768542289734,81,1994,peepLSTM
190,1900,0.2587423324584961,81,1994,peepLSTM
191,1910,0.21883296966552734,81,1994,peepLSTM
192,1920,0.2892214357852936,81,1994,peepLSTM
193,1930,0.4042985737323761,81,1994,peepLSTM
194,1940,0.19624650478363037,81,1994,peepLSTM
195,1950,0.2856300175189972,81,1994,peepLSTM
196,1960,0.40273237228393555,81,1994,peepLSTM
197,1970,0.357376366853714,81,1994,peepLSTM
198,1980,0.245663583278656,81,1994,peepLSTM
199,1990,0.2555609345436096,81,1994,peepLSTM
200,2000,0.31604236364364624,81,1994,peepLSTM
201,2010,0.30104079842567444,81,1994,peepLSTM
202,2020,0.22305594384670258,81,1994,peepLSTM
203,2030,0.317691832780838,81,1994,peepLSTM
204,2040,0.23211118578910828,81,1994,peepLSTM
205,2050,0.25591564178466797,81,1994,peepLSTM
206,2060,0.19157454371452332,81,1994,peepLSTM
207,2070,0.1866278201341629,81,1994,peepLSTM
208,2080,0.27571070194244385,81,1994,peepLSTM
209,2090,0.24528765678405762,81,1994,peepLSTM
210,2100,0.21467992663383484,81,1994,peepLSTM
211,2110,0.16721728444099426,81,1994,peepLSTM
212,2120,0.19308999180793762,81,1994,peepLSTM
213,2130,0.23362675309181213,81,1994,peepLSTM
214,2140,0.23456542193889618,81,1994,peepLSTM
215,2150,0.1773795187473297,81,1994,peepLSTM
216,2160,0.23361848294734955,81,1994,peepLSTM
217,2170,0.19463463127613068,81,1994,peepLSTM
218,2180,0.2919624149799347,81,1994,peepLSTM
219,2190,0.26379746198654175,81,1994,peepLSTM
220,2200,0.2523202896118164,81,1994,peepLSTM
221,2210,0.2600304186344147,81,1994,peepLSTM
222,2220,0.298079252243042,81,1994,peepLSTM
223,2230,0.27079370617866516,81,1994,peepLSTM
224,2240,0.34388837218284607,81,1994,peepLSTM
225,2250,0.20467616617679596,81,1994,peepLSTM
226,2260,0.22280411422252655,81,1994,peepLSTM
227,2270,0.2570782005786896,81,1994,peepLSTM
228,2280,0.20667794346809387,81,1994,peepLSTM
229,2290,0.2520027756690979,81,1994,peepLSTM
230,2300,0.2202090471982956,81,1994,peepLSTM
231,2310,0.22705495357513428,81,1994,peepLSTM
232,2320,0.14299796521663666,81,1994,peepLSTM
233,2330,0.28548499941825867,81,1994,peepLSTM
234,2340,0.1797701120376587,81,1994,peepLSTM
235,2350,0.27167099714279175,81,1994,peepLSTM
236,2360,0.22076044976711273,81,1994,peepLSTM
237,2370,0.14785833656787872,81,1994,peepLSTM
238,2380,0.1427021473646164,81,1994,peepLSTM
239,2390,0.1497964859008789,81,1994,peepLSTM
240,2400,0.16132134199142456,81,1994,peepLSTM
241,2410,0.18371066451072693,81,1994,peepLSTM
242,2420,0.1877087950706482,81,1994,peepLSTM
243,2430,0.1993335634469986,81,1994,peepLSTM
244,2440,0.21011680364608765,81,1994,peepLSTM
245,2450,0.1537853628396988,81,1994,peepLSTM
246,2460,0.28442707657814026,81,1994,peepLSTM
247,2470,0.15396706759929657,81,1994,peepLSTM
248,2480,0.16359253227710724,81,1994,peepLSTM
249,2490,0.17722195386886597,81,1994,peepLSTM
250,2500,0.13606896996498108,81,1994,peepLSTM
251,2510,0.16969527304172516,81,1994,peepLSTM
252,2520,0.22314171493053436,81,1994,peepLSTM
253,2530,0.1747419834136963,81,1994,peepLSTM
254,2540,0.12988996505737305,81,1994,peepLSTM
255,2550,0.15195289254188538,81,1994,peepLSTM
256,2560,0.16309143602848053,81,1994,peepLSTM
257,2570,0.17723600566387177,81,1994,peepLSTM
258,2580,0.14390403032302856,81,1994,peepLSTM
259,2590,0.2047404944896698,81,1994,peepLSTM
260,2600,0.14112715423107147,81,1994,peepLSTM
261,2610,0.16585996747016907,81,1994,peepLSTM
262,2620,0.12159208208322525,81,1994,peepLSTM
263,2630,0.3303161859512329,81,1994,peepLSTM
264,2640,0.2414589822292328,81,1994,peepLSTM
265,2650,0.5366321206092834,81,1994,peepLSTM
266,2660,0.22582875192165375,81,1994,peepLSTM
267,2670,0.12688125669956207,81,1994,peepLSTM
268,2680,0.1838328093290329,81,1994,peepLSTM
269,2690,0.2656589150428772,81,1994,peepLSTM
270,2700,0.3972487151622772,81,1994,peepLSTM
271,2710,0.2948722541332245,81,1994,peepLSTM
272,2720,0.2908789813518524,81,1994,peepLSTM
273,2730,0.2449961006641388,81,1994,peepLSTM
274,2740,0.3096980154514313,81,1994,peepLSTM
275,2750,0.14768441021442413,81,1994,peepLSTM
276,2760,0.15523822605609894,81,1994,peepLSTM
277,2770,0.18620091676712036,81,1994,peepLSTM
278,2780,0.15294311940670013,81,1994,peepLSTM
279,2790,0.15993352234363556,81,1994,peepLSTM
280,2800,0.1186642274260521,81,1994,peepLSTM
281,2810,0.19976100325584412,81,1994,peepLSTM
282,2820,0.22239314019680023,81,1994,peepLSTM
283,2830,0.11975935846567154,81,1994,peepLSTM
284,2840,0.24417036771774292,81,1994,peepLSTM
285,2850,0.17320625483989716,81,1994,peepLSTM
286,2860,0.165212482213974,81,1994,peepLSTM
287,2870,0.0951862782239914,81,1994,peepLSTM
288,2880,0.10264342278242111,81,1994,peepLSTM
289,2890,0.15633511543273926,81,1994,peepLSTM
290,2900,0.13631321489810944,81,1994,peepLSTM
291,2910,0.26652026176452637,81,1994,peepLSTM
292,2920,0.23515117168426514,81,1994,peepLSTM
293,2930,0.31606096029281616,81,1994,peepLSTM
294,2940,0.1620434671640396,81,1994,peepLSTM
295,2950,0.08605267852544785,81,1994,peepLSTM
296,2960,0.5194287896156311,81,1994,peepLSTM
297,2970,0.35272252559661865,81,1994,peepLSTM
298,2980,0.3942762613296509,81,1994,peepLSTM
299,2990,0.2141769826412201,81,1994,peepLSTM
300,3000,0.09979955852031708,81,1994,peepLSTM
